age,gender,honesty_humility,emotionality,extraversion,agreeableness,conscientiousness,openness,relationship_dishonesty,had_relationship_dishonesty,in_relationship,relationship_length_months,study_id
33,1,3.54,4.87,3.74,3.67,3.55,3.47,1.73,0,1,46,10
21,0,2.54,3.87,3.51,2.81,2.51,2.97,2.38,0,1,5,10
44,0,2.92,3.53,3.51,2.77,3.09,3.22,2.82,1,1,31,10
20,1,3.86,2.66,2.49,3.35,3.5,3.14,1.14,0,1,69,10
27,0,3.95,3.33,2.91,3.36,3.85,3.97,1.0,0,0,0,10
32,1,3.46,2.49,4.23,3.03,4.53,3.12,1.6,0,1,15,10
51,1,4.36,3.82,3.17,3.51,3.3,2.96,1.39,0,1,9,10
27,0,3.73,3.8,4.24,2.33,3.62,2.4,2.02,0,0,0,10
25,1,3.25,3.07,4.04,2.92,2.44,3.0,1.96,0,1,1,10
26,1,2.61,4.36,4.07,3.68,3.81,3.32,2.1,0,1,49,10
48,1,4.34,4.27,3.72,3.68,3.04,2.63,1.01,0,1,2,10
18,0,3.9,3.3,3.22,3.6,3.41,2.21,1.05,0,1,47,10
21,1,4.57,3.6,3.4,3.71,3.9,4.07,1.0,0,1,12,10
59,0,4.81,2.79,3.92,2.88,3.92,2.72,1.0,0,1,53,10
37,1,2.56,3.01,2.12,2.08,2.7,2.51,2.71,1,1,7,10
20,0,2.57,2.45,4.31,2.94,4.1,4.47,2.31,0,1,66,10
31,1,1.54,2.87,3.17,3.48,3.58,3.98,3.11,1,1,87,10
32,0,4.0,3.13,3.44,3.58,4.39,4.1,1.85,0,1,4,10
40,1,3.83,2.04,3.45,2.78,4.51,3.74,1.0,0,0,0,10
50,1,3.46,3.6,3.47,2.52,4.6,4.29,1.3,0,1,120,10
35,1,2.6,3.92,2.65,2.58,2.72,4.0,2.59,1,1,25,10
26,0,3.34,3.19,3.6,2.77,3.85,3.17,1.47,0,0,0,10
39,1,3.52,1.31,3.89,1.96,2.62,2.68,1.33,0,1,30,10
25,1,3.91,3.02,2.17,2.78,4.41,2.53,2.15,0,1,42,10
21,1,3.58,2.22,2.65,3.13,4.5,3.31,1.1,0,0,0,10
18,1,3.83,2.77,4.08,3.04,4.21,2.65,1.07,0,1,23,10
18,0,3.32,4.22,3.96,2.9,3.34,2.86,2.06,0,1,47,10
23,1,4.17,1.5,3.69,2.69,3.94,3.3,1.14,0,1,71,10
20,0,3.81,2.63,3.06,2.76,3.26,4.35,1.0,0,1,9,10
35,0,2.63,3.78,3.97,2.77,3.61,2.37,3.29,1,1,1,10
20,0,4.3,2.71,2.72,3.52,3.54,3.42,1.0,0,0,0,10
18,1,4.2,2.66,3.41,3.1,2.36,2.55,1.02,0,1,2,10
21,1,3.7,4.62,2.65,5.0,3.1,3.02,1.76,0,1,34,10
27,1,3.58,3.46,3.39,2.9,5.0,4.03,2.72,1,1,73,10
25,0,4.48,3.85,2.83,3.36,3.55,2.82,1.0,0,1,42,10
47,0,2.34,3.55,3.99,2.91,3.7,3.22,2.17,0,1,36,10
25,1,4.21,3.31,3.78,2.9,3.59,3.5,1.38,0,1,42,10
40,1,3.09,4.08,3.13,4.04,3.35,3.88,3.07,1,0,0,10
31,0,4.11,4.53,4.21,3.7,3.62,3.03,1.28,0,1,82,10
31,1,3.48,2.02,2.88,2.05,3.35,4.26,1.57,0,0,0,10
23,1,2.59,3.18,3.48,2.49,2.18,3.1,2.62,1,1,61,10
31,1,3.08,3.17,3.1,3.02,4.09,3.73,1.0,0,1,41,10
24,1,4.06,2.9,3.98,2.79,4.6,3.27,1.0,0,1,56,10
33,0,3.26,3.89,3.92,2.2,2.88,3.9,1.0,0,1,5,10
29,1,3.0,3.38,4.35,3.17,3.34,4.78,1.92,0,1,42,10
22,0,2.99,4.55,3.55,1.97,4.53,3.21,1.85,0,1,141,10
41,1,3.82,3.97,1.58,3.18,3.12,3.39,1.0,0,1,112,10
36,1,4.54,4.16,3.22,3.54,3.84,3.11,1.0,0,1,8,10
27,0,2.01,2.36,4.52,3.62,5.0,3.0,3.2,1,1,18,10
33,1,5.0,2.64,3.29,3.01,3.99,2.92,1.0,0,1,37,10
31,0,3.53,2.69,2.25,4.01,3.64,3.39,1.0,0,0,0,10
23,0,3.78,4.13,3.79,3.3,4.15,2.87,2.11,0,1,9,10
32,1,3.12,2.52,3.84,3.61,4.08,2.89,2.95,1,1,4,10
25,1,3.4,2.54,3.03,2.66,3.19,1.25,1.98,0,1,43,10
22,1,3.53,2.42,3.34,4.01,2.52,4.34,1.5,0,1,15,10
18,1,2.72,5.0,2.95,3.1,3.97,4.52,2.15,0,1,19,10
28,0,2.88,3.1,3.84,4.05,4.06,3.84,2.41,0,1,2,10
37,1,4.17,3.57,3.54,3.91,3.42,2.81,1.21,0,1,10,10
25,1,2.39,2.4,2.74,3.25,4.62,2.54,2.81,1,1,1,10
57,0,3.69,3.87,3.49,3.34,4.5,2.34,1.77,0,1,29,10
40,1,3.16,1.96,3.02,2.99,4.08,3.83,1.6,0,1,45,10
45,1,2.78,2.51,4.45,2.61,3.43,4.26,1.86,0,1,69,10
39,0,4.68,2.69,4.08,3.46,2.3,3.51,1.0,0,1,4,10
50,1,2.78,3.35,3.42,3.43,3.49,3.98,2.51,1,1,1,10
24,1,2.67,2.64,3.55,2.13,2.46,3.7,1.58,0,1,6,10
18,0,3.28,4.27,4.16,3.05,2.14,2.88,1.76,0,1,145,10
27,1,2.9,3.55,3.39,3.62,4.0,4.09,2.16,0,1,25,10
37,0,3.4,2.72,3.99,3.98,4.33,4.04,1.54,0,1,16,10
33,0,3.5,3.9,4.46,3.54,2.39,2.73,2.4,0,1,46,10
34,1,3.55,2.92,3.18,2.19,3.44,3.95,2.28,0,1,14,10
45,1,3.32,2.79,4.57,2.47,3.59,3.3,2.05,0,1,8,10
35,0,2.94,3.83,4.38,2.89,3.42,3.22,3.03,1,1,87,10
39,1,3.82,1.48,3.66,3.94,2.75,3.67,1.88,0,1,85,10
22,1,3.33,3.71,3.21,2.74,4.43,3.64,1.9,0,1,34,10
21,1,3.08,2.7,3.65,3.74,2.76,4.0,1.8,0,0,0,10
48,1,4.36,2.7,3.34,2.73,2.39,2.82,1.0,0,0,0,10
33,1,3.32,4.57,2.98,3.42,2.75,3.78,2.03,0,1,29,10
25,0,4.11,2.83,3.85,2.54,3.9,2.61,1.03,0,0,0,10
25,1,4.2,3.87,2.83,2.98,3.43,3.28,1.0,0,1,1,10
25,1,4.24,3.4,3.28,2.42,3.12,3.32,1.0,0,0,0,10
24,1,3.85,3.47,3.29,3.97,3.93,4.06,1.93,0,0,0,10
19,0,3.4,3.02,2.61,2.68,3.81,3.41,1.0,0,1,22,10
18,0,3.36,2.99,3.93,2.17,2.17,3.22,2.51,1,1,10,10
30,0,3.24,4.27,3.35,2.12,3.92,4.37,2.2,0,1,11,10
26,1,1.99,3.85,4.34,3.05,4.33,3.11,2.79,1,1,17,10
43,1,3.87,2.85,3.34,2.83,3.52,3.08,1.55,0,1,108,10
34,1,3.56,2.47,3.24,3.49,3.45,2.12,2.13,0,1,40,10
34,1,3.94,2.79,2.91,2.96,4.77,3.25,1.36,0,1,93,10
24,0,3.32,3.89,3.53,3.8,3.16,2.76,2.32,0,1,16,10
30,0,3.83,4.03,3.53,2.87,3.5,3.23,1.86,0,1,31,10
35,1,2.5,3.59,3.98,3.72,3.81,3.56,2.59,1,1,1,10
39,1,2.64,2.07,3.54,2.53,3.63,2.66,1.83,0,1,29,10
31,1,1.79,3.73,4.86,2.2,3.43,2.84,3.02,1,0,0,10
42,0,3.31,4.11,3.8,2.61,3.66,2.31,1.0,0,1,3,10
32,1,2.9,3.32,2.86,2.42,4.57,3.05,2.4,0,1,7,10
39,1,2.81,4.59,2.8,2.36,4.1,2.76,2.04,0,1,7,10
27,0,3.62,2.28,3.85,3.35,3.55,4.86,1.3,0,1,19,10
18,0,3.12,3.68,2.84,2.94,3.06,4.42,2.33,0,1,17,10
34,1,2.47,2.49,3.89,3.19,3.15,4.31,1.89,0,1,28,10
39,1,5.0,3.94,4.08,3.42,4.19,2.52,1.0,0,1,32,10
37,1,3.38,3.63,4.1,2.09,2.61,3.28,1.63,0,1,127,10
36,1,2.7,4.46,2.94,3.44,5.0,2.58,2.25,0,1,30,10
28,1,2.96,3.55,4.1,2.38,3.58,4.65,2.27,0,1,1,10
23,0,3.29,2.92,3.71,2.75,2.75,3.97,2.78,1,0,0,10
37,1,3.29,2.86,3.1,1.96,3.71,2.68,2.07,0,0,0,10
36,1,4.25,3.02,3.4,3.49,3.1,3.65,1.78,0,1,275,10
26,1,3.35,2.84,3.81,2.09,3.34,2.39,2.52,1,1,12,10
43,1,4.61,4.14,3.06,2.38,2.66,3.31,1.2,0,1,12,10
23,1,3.12,4.09,3.7,2.42,3.45,3.28,1.08,0,1,3,10
26,0,3.68,2.15,4.44,3.02,2.28,3.9,1.44,0,1,12,10
48,1,4.06,3.23,4.13,3.0,3.23,4.07,1.0,0,1,6,10
40,1,4.18,3.24,3.55,3.59,3.09,3.41,2.59,1,1,57,10
28,0,4.25,2.65,3.65,3.04,3.29,3.25,1.0,0,1,40,10
34,0,3.22,3.51,3.15,3.68,3.13,1.2,1.18,0,1,6,10
33,1,3.4,4.22,3.17,3.33,3.62,4.46,1.0,0,0,0,10
18,0,1.79,3.82,2.5,2.53,4.15,2.95,2.55,1,1,2,10
22,0,3.27,4.14,3.66,2.7,3.82,3.47,1.95,0,1,3,10
31,1,4.11,2.7,3.94,4.01,4.41,4.94,1.76,0,1,117,10
28,1,3.98,3.23,3.45,3.84,3.29,2.59,1.0,0,1,5,10
34,1,3.34,2.66,2.93,3.59,3.8,3.41,2.41,0,1,6,10
43,1,4.5,3.37,3.54,3.67,3.83,3.74,1.0,0,1,4,10
28,1,3.15,3.43,4.37,3.38,4.31,4.14,1.74,0,1,4,10
21,1,2.93,3.87,4.08,3.3,3.15,3.4,2.24,0,0,0,10
35,0,3.1,4.12,3.48,3.13,4.09,4.2,2.73,1,1,20,10
28,1,2.67,3.68,4.83,4.12,3.07,3.12,2.39,0,1,3,10
30,0,3.8,2.6,5.0,2.82,3.25,3.77,1.0,0,1,24,10
29,1,3.59,2.25,3.19,3.24,3.38,3.68,1.84,0,1,30,10
54,1,3.8,3.56,3.34,2.08,3.88,3.34,1.66,0,1,61,10
18,1,3.13,4.25,3.95,2.24,2.93,3.62,1.9,0,1,41,10
28,1,3.36,3.18,2.91,4.19,3.01,2.81,2.32,0,1,14,10
31,1,1.98,2.13,4.05,3.47,3.2,3.2,1.77,0,1,70,10
24,1,3.64,4.66,3.57,2.97,3.63,2.52,1.77,0,1,29,10
40,0,3.46,3.54,3.74,3.15,3.02,3.1,2.12,0,1,56,10
40,1,2.68,3.32,3.13,2.29,3.76,4.17,1.63,0,1,9,10
31,0,3.33,2.38,2.99,2.84,3.38,3.69,1.09,0,0,0,10
29,1,3.23,3.21,2.21,2.23,4.01,3.61,2.42,0,1,27,10
30,1,4.55,3.68,4.47,2.92,3.64,2.31,1.45,0,1,8,10
30,1,2.71,3.55,4.11,3.51,4.69,3.62,3.01,1,1,28,10
31,0,3.62,2.72,3.94,3.37,3.68,3.36,1.26,0,1,53,10
30,1,2.69,3.16,3.73,4.05,2.84,3.77,2.45,0,1,33,10
34,1,3.04,2.77,2.0,3.28,3.47,4.34,2.23,0,1,8,10
39,0,3.58,4.36,3.01,1.61,3.61,3.12,1.0,0,1,85,10
19,1,3.26,3.83,3.33,4.27,3.04,3.19,1.97,0,1,12,10
21,1,3.4,2.83,2.8,2.6,4.54,4.02,1.85,0,0,0,10
18,0,3.62,2.38,2.4,3.2,3.41,2.99,1.98,0,1,24,10
40,1,3.08,3.39,2.86,3.16,3.2,3.46,1.75,0,0,0,10
34,1,3.97,2.86,3.53,3.24,3.71,2.04,1.95,0,1,3,10
37,0,3.2,2.91,3.53,3.13,3.04,3.19,1.98,0,1,21,10
18,1,3.34,2.41,4.09,3.14,4.2,4.29,2.68,1,1,19,10
49,0,3.63,2.49,4.84,2.31,4.07,3.63,1.97,0,1,36,10
25,1,3.55,3.31,3.95,4.65,3.68,4.01,1.8,0,1,144,10
33,1,3.82,3.01,3.39,3.49,3.97,4.05,1.0,0,1,84,10
40,1,3.61,4.95,4.67,3.13,3.29,4.32,1.0,0,1,53,10
22,1,3.7,3.62,2.47,4.21,2.67,3.16,2.34,0,0,0,10
26,1,3.19,2.39,2.15,2.46,3.4,4.04,2.39,0,1,87,10
33,1,2.71,2.13,2.92,3.62,3.29,4.93,2.19,0,1,10,10
60,1,2.47,3.48,4.03,2.77,2.34,3.38,2.32,0,1,10,10
35,1,2.31,2.92,3.61,3.34,2.94,2.5,2.76,1,1,30,10
48,1,4.55,4.13,2.77,3.35,2.84,3.0,1.0,0,1,17,10
44,0,1.96,3.4,3.03,1.7,2.95,3.72,2.7,1,1,4,10
35,0,4.18,1.81,2.69,2.24,4.43,2.27,1.46,0,1,11,10
22,1,2.87,2.49,2.69,4.05,3.92,2.88,2.58,1,1,1,10
42,1,4.17,2.73,4.51,2.95,4.2,3.18,1.0,0,1,11,10
18,1,1.97,3.51,3.41,4.3,3.92,3.47,3.72,1,0,0,10
48,1,3.25,2.46,4.65,3.89,4.27,4.62,2.42,0,1,48,10
34,1,4.35,3.31,2.92,2.97,3.62,3.87,1.0,0,1,35,10
18,1,3.86,2.26,3.82,2.91,4.54,2.64,1.0,0,1,27,10
28,1,3.18,3.2,3.65,4.09,2.84,5.0,2.25,0,0,0,10
38,1,2.14,3.46,4.07,4.36,3.56,3.39,2.56,1,1,35,10
29,0,2.54,4.22,3.67,2.93,2.96,2.26,2.15,0,0,0,10
39,1,4.3,3.37,4.14,4.02,4.37,2.69,1.17,0,1,87,10
23,0,3.17,2.63,3.86,3.72,3.86,2.7,2.32,0,1,7,10
18,1,3.35,4.25,2.79,3.82,4.34,2.48,2.22,0,0,0,10
31,1,3.58,3.07,3.98,3.16,2.73,3.75,1.66,0,0,0,10
32,1,2.55,3.74,3.43,2.7,3.23,1.59,1.31,0,1,71,10
28,1,3.66,2.77,3.0,2.47,2.49,4.07,2.05,0,1,14,10
44,1,3.13,3.26,3.95,2.32,3.82,3.95,1.59,0,0,0,10
23,0,3.59,2.64,4.1,4.25,3.33,3.09,1.78,0,1,25,10
35,1,3.02,3.43,3.19,3.11,4.07,4.02,2.02,0,0,0,10
32,0,2.38,3.76,3.27,2.41,3.62,2.66,3.72,1,1,94,10
18,1,3.12,2.85,2.6,3.7,2.28,2.83,3.03,1,1,3,10
18,1,3.82,2.81,2.33,2.81,2.57,3.77,1.21,0,1,47,10
32,1,3.66,3.45,3.34,2.71,3.65,3.26,1.0,0,1,5,10
51,1,3.42,2.62,4.01,4.34,3.89,2.97,1.13,0,1,123,10
37,1,3.98,2.14,3.13,2.3,2.23,3.32,1.45,0,1,14,10
18,1,3.27,3.45,4.43,3.24,3.55,4.3,1.61,0,1,42,10
18,0,3.44,3.12,3.37,2.75,2.97,4.27,1.19,0,0,0,10
39,0,3.09,3.11,3.37,2.65,2.91,3.69,1.77,0,1,110,10
31,1,4.02,3.56,3.31,2.22,3.19,3.16,1.51,0,1,25,10
43,1,3.59,3.66,4.14,3.14,3.68,3.75,1.59,0,1,26,10
23,1,3.04,3.09,2.88,2.58,3.16,2.81,1.83,0,0,0,10
35,0,2.43,2.41,3.42,3.45,2.37,4.19,2.38,0,1,7,10
40,0,4.12,2.75,3.14,3.07,3.67,4.05,1.12,0,1,62,10
27,1,2.92,3.61,3.13,2.91,3.38,4.71,2.28,0,1,2,10
27,0,3.45,3.3,3.52,2.58,3.02,2.85,1.88,0,1,13,10
32,1,4.93,2.82,3.43,3.96,3.41,2.77,1.0,0,1,114,10
37,0,3.92,2.65,4.18,3.54,3.38,3.77,1.45,0,1,14,10
31,0,4.45,3.63,3.49,2.69,3.63,3.21,1.0,0,1,2,10
41,1,3.05,3.04,3.86,2.28,3.45,4.08,1.55,0,1,14,10
27,1,4.1,3.73,3.61,1.97,3.7,4.3,1.03,0,1,165,10
18,1,3.42,3.82,4.41,3.78,3.57,4.56,2.34,0,0,0,10
51,1,3.64,2.98,3.3,3.65,4.11,3.44,1.99,0,1,15,10
25,1,4.71,3.86,3.31,3.73,4.58,4.0,1.0,0,1,77,10
26,1,3.22,3.3,3.98,3.03,3.59,3.05,1.48,0,1,15,10
31,1,3.41,3.39,3.29,3.58,3.21,3.55,1.09,0,1,139,10
32,1,2.81,1.67,3.82,3.72,2.71,3.36,1.78,0,0,0,10
28,1,3.98,2.52,5.0,3.06,4.0,3.33,1.32,0,0,0,10
31,0,3.04,2.56,2.86,2.89,3.04,4.64,2.08,0,1,76,10
31,0,4.06,2.98,4.5,2.51,5.0,2.49,1.0,0,1,45,10
33,1,2.33,3.28,3.18,3.36,5.0,3.4,3.07,1,1,12,10
18,1,3.76,3.31,4.37,3.44,3.47,3.44,1.68,0,1,12,10
50,0,2.98,3.4,3.95,2.86,2.57,3.84,1.0,0,1,40,10
30,0,3.87,2.72,3.89,2.93,4.01,2.65,1.46,0,1,2,10
37,1,3.39,3.68,3.4,2.97,4.9,3.2,2.17,0,1,2,10
18,1,3.05,4.47,3.34,3.57,2.79,2.99,2.16,0,1,30,10
27,1,3.15,2.95,3.03,2.28,4.78,1.87,2.27,0,1,27,10
25,0,2.85,2.74,3.5,2.44,2.45,4.19,2.09,0,1,49,10
46,1,3.94,2.72,3.38,2.45,2.7,2.4,1.32,0,1,26,10
26,1,2.72,3.26,3.62,3.01,3.79,2.31,2.3,0,1,47,10
39,1,3.23,2.83,2.58,3.29,4.23,4.04,2.01,0,1,4,10
25,0,3.62,1.99,3.51,2.46,3.56,3.17,1.31,0,1,11,10
27,1,4.45,2.18,4.32,3.65,3.88,3.2,1.49,0,1,13,10
29,1,3.39,3.91,4.11,3.98,4.28,3.21,2.5,1,1,10,10
44,1,3.24,4.1,3.51,3.35,4.36,4.13,1.64,0,1,59,10
18,1,3.58,4.32,5.0,3.77,3.21,3.02,1.05,0,1,62,10
18,1,2.05,3.36,3.12,2.55,3.06,3.8,2.19,0,1,35,10
18,0,2.62,2.51,3.44,2.57,4.25,2.62,2.61,1,1,11,10
21,1,3.16,2.89,2.56,3.41,3.88,3.62,2.27,0,1,112,10
23,1,2.94,2.16,3.24,3.08,3.97,4.01,2.35,0,1,5,10
18,0,2.36,2.13,4.66,2.56,3.19,4.36,2.86,1,1,17,10
24,0,3.96,3.38,3.26,3.96,4.0,2.35,1.05,0,1,17,10
18,1,3.57,3.58,2.51,3.28,2.92,3.2,1.0,0,1,1,10
21,1,3.49,4.57,4.07,3.52,3.75,4.49,1.46,0,1,80,10
44,1,2.95,3.14,3.75,2.7,3.67,4.03,2.97,1,1,2,10
36,0,3.45,2.25,4.04,4.11,3.67,3.26,1.87,0,1,6,10
33,0,3.73,3.11,3.31,3.01,4.08,3.4,1.73,0,1,95,10
21,0,3.23,3.0,2.85,3.71,2.97,3.6,2.37,0,0,0,10
18,1,3.69,2.86,3.38,2.75,4.02,3.15,1.13,0,1,84,10
20,1,2.88,3.44,3.86,3.2,3.61,3.77,2.31,0,1,27,10
31,1,3.46,2.35,3.45,3.43,3.11,3.73,1.99,0,1,107,10
40,1,4.14,3.29,3.75,4.3,2.78,2.64,1.0,0,0,0,10
41,0,4.2,3.66,3.15,2.84,4.77,3.07,1.32,0,1,21,10
38,1,4.26,4.19,3.78,3.22,3.56,3.09,1.74,0,1,14,10
24,1,3.59,3.42,3.5,3.46,3.38,3.23,1.43,0,1,65,10
32,1,3.42,3.93,3.04,2.25,2.89,3.58,1.0,0,1,10,10
28,0,3.11,2.89,3.59,1.8,4.27,3.52,2.1,0,1,73,10
29,1,2.23,2.99,3.25,2.5,4.23,2.91,2.39,0,1,10,10
52,0,2.53,4.14,3.9,3.68,4.11,4.31,2.57,1,1,62,10
18,0,3.29,2.24,4.07,4.13,3.56,3.4,1.45,0,1,128,10
29,0,3.33,2.92,3.83,2.55,4.07,4.4,1.87,0,0,0,10
44,0,4.32,3.99,2.44,2.37,3.09,4.38,1.66,0,1,23,10
18,0,4.25,3.05,2.87,4.02,3.73,2.68,1.09,0,1,1,10
25,1,2.95,3.0,3.09,2.76,3.57,3.07,1.32,0,1,45,10
26,0,3.93,3.01,2.98,2.88,3.77,3.12,1.54,0,1,9,10
29,1,3.09,3.28,3.15,3.98,2.48,3.61,2.04,0,1,1,10
18,1,3.84,3.96,4.1,3.88,4.76,3.89,1.53,0,1,32,10
37,1,3.92,3.85,3.95,3.66,4.6,3.5,1.85,0,1,20,10
38,1,4.21,3.21,3.22,2.07,2.89,3.03,1.0,0,1,56,10
37,1,3.08,3.96,3.88,2.34,3.96,4.52,1.89,0,1,57,10
23,0,4.06,3.44,3.71,3.77,2.68,3.1,1.0,0,1,45,10
32,1,2.18,3.8,3.48,3.29,3.65,3.9,2.85,1,1,12,10
23,1,4.24,2.48,4.25,2.63,2.24,3.37,1.19,0,1,58,10
28,1,3.38,4.42,3.07,2.89,3.42,3.36,1.67,0,1,8,10
53,1,3.4,3.35,3.53,3.77,3.3,3.86,2.15,0,1,13,10
32,1,2.08,1.28,2.82,4.02,4.32,4.45,2.32,0,1,26,10
20,1,3.15,4.36,2.85,3.1,4.63,3.61,2.04,0,1,48,10
33,1,4.28,3.2,2.62,2.69,4.65,3.07,1.38,0,0,0,10
18,1,3.12,2.92,2.86,2.93,4.32,4.41,1.73,0,1,8,10
20,1,3.86,2.78,3.55,3.91,3.65,3.74,1.0,0,1,23,10
21,1,3.42,3.51,3.3,3.89,3.84,3.52,1.0,0,1,32,10
27,1,4.09,2.58,3.32,3.22,3.84,4.1,1.31,0,0,0,10
41,1,3.52,2.8,3.31,2.78,2.87,3.62,2.53,1,1,8,10
37,1,2.79,2.81,4.65,3.75,4.31,5.0,1.96,0,1,18,10
37,0,3.44,3.0,2.76,4.07,4.03,3.4,1.97,0,1,3,10
21,0,4.44,2.84,2.69,2.23,4.06,4.18,1.0,0,1,42,10
26,1,3.72,3.8,2.95,2.96,2.19,3.7,1.71,0,1,9,10
34,0,3.32,3.39,3.45,3.79,3.88,3.7,1.3,0,1,65,10
25,1,4.87,3.48,3.83,3.14,4.22,3.15,1.0,0,1,13,10
29,1,4.15,3.63,3.9,2.81,3.59,3.16,1.22,0,1,18,10
36,1,3.93,3.13,4.11,3.21,3.29,3.74,1.0,0,1,95,10
28,1,3.61,2.49,3.43,3.32,2.76,2.81,3.18,1,1,29,10
34,1,3.87,4.46,3.24,2.42,2.71,3.01,1.1,0,0,0,10
47,1,3.9,3.85,4.56,3.15,3.7,3.41,1.68,0,1,24,10
30,0,1.98,4.33,1.69,3.32,3.45,4.24,3.66,1,1,32,10
43,1,3.66,3.92,3.54,2.81,3.45,3.45,1.72,0,1,117,10
37,0,3.3,2.88,3.78,2.63,4.55,3.44,1.25,0,1,22,10
18,1,3.08,1.56,4.72,2.78,2.82,2.68,2.09,0,1,6,10
20,1,3.27,2.34,2.42,2.52,3.39,4.55,1.0,0,1,40,10
23,1,2.39,3.65,3.23,3.61,4.65,4.15,2.42,0,0,0,10
23,1,2.23,3.13,2.62,2.51,3.41,4.23,3.55,1,1,58,10
31,1,4.21,2.91,2.33,3.21,3.64,2.41,1.0,0,1,1,10
38,1,3.7,1.45,3.37,2.88,3.49,3.64,1.13,0,0,0,10
44,1,1.83,3.19,4.04,2.68,4.04,2.76,3.96,1,1,17,10
35,1,3.03,2.44,4.28,3.92,2.33,3.92,1.99,0,1,25,10
27,0,3.97,2.69,3.15,3.02,3.47,3.62,1.0,0,1,32,10
18,1,3.22,3.8,3.93,2.7,3.63,3.75,2.12,0,0,0,10
32,0,4.21,2.48,3.37,2.64,2.98,2.91,1.0,0,0,0,10
32,1,4.08,2.55,3.86,3.3,3.81,2.69,1.0,0,1,33,10
33,1,2.52,3.33,4.25,3.6,4.09,2.96,1.8,0,1,1,10
53,0,3.31,3.81,3.37,3.86,3.88,3.61,2.88,1,1,11,10
44,1,3.11,2.92,4.2,3.0,4.7,3.24,2.18,0,1,76,10
39,0,2.5,4.23,2.71,2.96,3.33,3.57,3.23,1,1,45,10
22,0,2.45,2.3,3.93,3.18,3.91,2.7,2.03,0,1,10,10
26,0,2.88,2.18,4.17,3.2,3.9,3.4,2.17,0,1,49,10
31,0,2.98,2.12,4.1,2.64,3.45,4.35,2.03,0,1,59,10
24,1,3.58,2.04,2.73,3.98,4.3,3.63,1.36,0,1,11,10
37,1,4.08,3.44,3.37,3.11,3.78,3.67,1.34,0,1,81,10
35,1,3.73,2.52,3.7,3.42,2.86,3.67,1.0,0,1,11,10
21,1,3.89,2.21,3.79,3.35,4.07,3.05,1.99,0,1,30,10
43,1,3.23,3.47,3.58,3.34,3.29,4.51,2.15,0,1,23,10
33,1,3.79,3.78,4.43,2.5,3.4,3.64,1.38,0,1,18,10
18,1,3.3,3.94,2.66,3.1,3.45,3.52,1.93,0,1,82,10
31,0,3.11,3.81,3.34,4.47,4.06,3.87,1.86,0,1,109,10
34,1,4.63,2.56,2.4,4.05,4.27,4.04,1.0,0,1,36,10
41,1,1.89,3.39,3.9,3.19,3.5,2.55,2.49,0,1,95,10
28,0,2.18,3.55,3.86,2.88,3.47,3.44,2.67,1,1,39,10
40,1,3.65,2.87,5.0,1.77,2.33,4.92,1.4,0,0,0,10
33,0,3.23,3.32,4.17,2.8,3.16,4.53,2.24,0,0,0,10
18,1,2.47,2.32,3.72,3.05,3.01,3.33,2.8,1,1,24,10
18,1,2.71,2.76,3.67,2.91,3.79,3.9,2.05,0,1,52,10
43,0,2.8,3.46,3.29,2.95,3.53,3.18,1.78,0,1,49,10
43,1,3.98,4.26,3.58,3.47,3.04,3.64,1.69,0,1,4,10
35,1,4.19,4.01,3.68,2.5,3.69,3.09,1.24,0,1,6,10
46,0,4.47,3.66,2.22,3.26,3.56,3.08,1.0,0,0,0,10
42,1,2.37,3.26,3.63,3.03,2.02,3.0,2.03,0,1,5,10
38,1,2.51,3.15,3.57,2.57,4.29,4.54,2.15,0,1,6,10
22,1,2.47,2.19,4.64,4.1,4.23,3.07,2.72,1,1,15,10
49,1,4.24,2.62,3.41,3.55,3.45,4.18,1.95,0,1,6,10
37,1,3.67,2.64,3.0,2.63,3.82,3.11,1.46,0,1,13,10
28,1,3.45,3.6,3.67,3.41,3.4,3.03,1.32,0,1,10,10
25,0,3.55,3.86,3.55,2.27,2.61,3.66,2.74,1,1,35,10
34,0,3.36,3.72,3.42,2.7,4.94,2.52,1.63,0,1,13,10
18,0,2.67,4.03,2.67,3.9,4.06,3.85,1.97,0,0,0,10
38,1,3.73,3.25,3.4,3.31,4.18,3.31,1.31,0,0,0,10
22,0,3.28,2.51,3.12,3.26,3.42,3.03,1.65,0,1,11,10
35,1,2.62,3.17,3.36,3.69,4.3,2.88,3.04,1,0,0,10
26,1,3.77,2.69,3.98,3.47,2.75,4.74,1.0,0,1,52,10
29,1,3.12,3.66,3.06,2.94,3.45,3.38,2.3,0,1,3,10
24,1,3.55,2.95,3.36,3.66,4.06,3.35,1.65,0,1,88,10
30,1,3.32,3.13,3.85,2.09,3.21,3.99,1.57,0,1,3,10
50,1,3.98,3.69,3.32,2.7,4.16,2.83,1.15,0,1,7,10
45,0,3.54,2.68,5.0,3.04,3.79,4.17,1.54,0,1,105,10
35,1,2.83,3.87,3.66,3.43,3.73,3.38,2.28,0,1,5,10
31,0,3.61,2.26,2.69,2.91,3.15,2.46,1.39,0,1,55,10
40,1,3.63,3.41,2.95,2.03,3.85,3.04,1.56,0,1,4,10
43,1,3.73,3.14,2.89,1.95,4.8,2.66,1.13,0,1,9,10
23,0,4.07,3.78,2.96,3.06,3.71,3.46,2.33,0,1,32,10
31,0,3.0,2.24,3.85,2.81,3.94,2.86,2.6,1,1,17,10
